model_kind,target_id,representation,local_outcome,lemon_outcome,external_moderator,external_moderator_label,external_moderator_type,external_W_positive_definition,local_analogue,W_equivalence,external_W_n_available,external_W_missing,external_W_n0,external_W_n1,n,df_resid,beta_interaction_std,se_interaction,t_interaction,p_raw,se_hc3,t_hc3,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_W_low_std,slope_W_high_std,condition_number,eeg_id,channel,band,local_moderators,local_p_min,permutation_exceedances,p_permutation,p_maxT_global,q_BH_raw_global,q_BH_HC3_global,q_BH_permutation_global,q_BY_permutation_global,q_BH_permutation_within_W,q_BH_permutation_within_target_id,p_maxT_within_W,naive_p_lt_0_05,hc3_p_lt_0_05,permutation_p_lt_0_05,robust_nominal,triangulated_nominal
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG59,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,-0.4261600152712843,0.29320143850202,-1.4534717750654838,0.1485026062722039,0.2528764698298557,-1.6852497804877609,0.0943394182723148,0.1006714085398089,0.0860567641057097,0.0146146444340992,0.0162506169300924,-0.1918445034939776,-0.6180045187652619,4.959337723117537,EEG59,P7,alpha,W3,0.0405515036123669,1512,0.1512848715128487,1.0,0.9240553659651414,0.7815271047854544,0.9118465316098148,1.0,0.450837269214255,0.7059960670599608,0.7653234676532347,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG31,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,-0.5075832555404084,0.2505569212243284,-2.025820133246127,0.0448298089203958,0.1916269835360016,-2.648808879491896,0.0090786660302859,0.0952655548048471,0.0667041516956234,0.0285614031092236,0.0315688247097333,-0.1167398395522345,-0.6243230950926429,4.986810068059703,EEG31,P4,alpha,W3,0.0409085023412764,456,0.0456954304569543,1.0,0.6153111028289624,0.2191402145241432,0.6460892372301231,1.0,0.39329400393294,0.3198680131986801,0.3838616138386161,True,True,True,True,True
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG4,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,0.7776647408059078,0.3394293817718169,2.291094355905514,0.0235669977142756,0.5316769763549245,1.4626639395548555,0.145972787742168,0.0400961684556577,0.0013373683431083,0.0387588001125493,0.0403777949820163,-0.089010553839664,0.6886541869662438,5.71661756039289,EEG4,Fp1,beta,W4,0.0411042368767334,211,0.0211978802119788,0.993000699930007,0.6044483829158129,0.8856127534210265,0.6149385061493851,1.0,0.39329400393294,0.2967703229677032,0.2537746225377462,True,False,True,True,False
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG59,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,0.2891626620715471,0.300672411283526,0.9617199690425684,0.3379757043580537,0.3032468004892122,0.9535555250873418,0.3420783578631075,0.0542564930787222,0.0475278532255728,0.0067286398531494,0.0071146561450402,0.1934782339538283,0.4826408960253755,4.959337723117537,EEG59,P7,alpha,W4,0.0416182735950191,3423,0.3423657634236576,1.0,0.9240553659651414,0.9488919985621757,0.9118465316098148,1.0,0.7028926736955933,0.6096390360963904,0.9769023097690231,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG39,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,-0.6134164470922912,0.2968788029523957,-2.066218406272178,0.0407934973881412,0.1673931954263279,-3.6645243884018224,0.0003596733244046,0.0999436825998554,0.0703854280943512,0.0295582545055042,0.0328404500185995,-0.1381606394765197,-0.751577086568811,4.599885900964139,EEG39,O2,alpha,W3,0.0454113384125685,444,0.0444955504449555,0.9997000299970004,0.6153111028289624,0.0503542654166508,0.6460892372301231,1.0,0.39329400393294,0.2832383428323834,0.3612638736126387,True,True,True,True,True
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG3,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,0.3887168924791835,0.2655995498686698,1.4635449972388554,0.145732070738061,0.2262580838523482,1.7180243280626952,0.0881730452970444,0.0464425552004433,0.0307311268962716,0.0157114283041717,0.0164766458380222,0.129668203454751,0.5183850959339347,4.869492529706391,EEG3,Fp1,alpha,W2,0.0459919248789558,1446,0.1446855314468553,1.0,0.9240553659651414,0.7526967281455017,0.9118465316098148,1.0,0.450837269214255,0.4913508649135086,0.7590240975902409,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG12,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,0.465710020082649,0.4048329286318077,1.1503758393779486,0.2521008116716996,1.1694984922357918,0.3982134420646637,0.6911260840149597,0.0127353313217952,0.0026852460483888,0.0100500852734064,0.0101797274755734,0.0265657081051384,0.4922757281877875,5.892752172234234,EEG12,F3,beta,W4,0.0478588951311882,2587,0.2587741225877412,1.0,0.9240553659651414,0.996296827095842,0.9118465316098148,1.0,0.6161288633041458,0.7104827978740588,0.924107589241076,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG36,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,-0.7516241801499678,0.3975463968408773,-1.890657760006851,0.060895770633492,0.3871744160881205,-1.9413064213904536,0.0543847456042937,0.0718855594356123,0.0463653625426361,0.0255201968929762,0.0274968212728781,-0.0752937888648745,-0.8269179690148424,4.7567832028368855,EEG36,O1,beta,W5,0.0490054593140692,645,0.0645935406459354,1.0,0.6620176660270362,0.6678828407544847,0.6956227454177659,1.0,0.4037096290370963,0.3014365230143652,0.463953604639536,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG19,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,EDUCATION_LOWER,Escolaridad menor que Gymnasium,binary,1=Realschule/Hauptschule/incompleta,none,new_W,134,1,126.0,8.0,134,130,-0.393385545330221,0.2666367017301635,-1.475361579173475,0.1425332530229693,0.2077582448598398,-1.8934774193708224,0.0605168534548281,0.1006966898576375,0.0856389503862661,0.0150577394713714,0.0167437829946247,-0.1855135546125718,-0.5788990999427929,4.804902339062096,EEG19,C3,alpha,W3,0.0494633433241626,1423,0.1423857614238576,1.0,0.9240553659651414,0.7179965664132157,0.9118465316098148,1.0,0.450837269214255,0.625037496250375,0.7488251174882512,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG62,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3943641370994292,0.5665918913602074,-0.6960285579673334,0.4876439827049552,0.3227579529648662,-1.2218572260630172,0.2239557445665963,0.0443221150451527,0.040787888710306,0.0035342263348466,0.0036981355229473,0.1985529834025195,-0.1958111536969096,6.929096076209513,EEG62,P8,theta,W4,0.0301372372361042,4660,0.4660533946605339,1.0,0.936442424062965,0.9094288929128624,0.9275621110455328,1.0,0.9931006899310068,0.8332666733326668,0.9989001099890013,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG61,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.0399366816515355,0.5456385332983644,-0.0731925610350864,0.941764524130168,0.4730680570704706,-0.0844205840040187,0.9328509183729304,0.0236722503115587,0.0236323240888742,3.99262226844499e-05,4.0894282373097423e-05,0.137468724816228,0.0975320431646924,6.52623462653603,EEG61,P8,delta,W4,0.0303231288881845,9358,0.9358064193580642,1.0,0.9869678345794248,0.996296827095842,0.9844848848448488,1.0,0.9931006899310068,0.9358064193580642,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG5,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,0.0947891694635306,0.3451131519914509,0.2746611333603383,0.7840092750063029,0.3471218783568384,0.2730717231429825,0.7852280988348946,0.0064057697284048,0.00583359037731,0.0005721793510948,0.0005758682303725,0.0215121042579454,0.1163012737214761,5.257462552020229,EEG5,Fp2,delta,W4,0.0308392371721907,7680,0.768023197680232,1.0,0.9827782335685468,0.996296827095842,0.979264550776252,1.0,0.9931006899310068,0.8985934739859348,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG6,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1939970833997501,0.400519242048396,-0.4843639531713405,0.6289364237102785,0.2819291799434112,-0.6881057272563598,0.492602868068483,0.0224338245682149,0.0206830972814507,0.0017507272867641,0.00179090411551,0.1352822995171521,-0.058714783882598,5.482590501636975,EEG6,Fp2,theta,W4,0.0341492186828345,6075,0.6075392460753924,1.0,0.936442424062965,0.973689025705312,0.9285534328663204,1.0,0.9931006899310068,0.8505549445055494,0.9998000199980002,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG54,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.4469842715520584,0.5065362435616966,-0.882432949731494,0.3791591024381212,0.2141645476285286,-2.087106743396945,0.0388165474254712,0.0460922782878412,0.0404220766780004,0.0056702016098407,0.0059441825249756,0.2012508194067003,-0.2457334521453581,6.063202777933606,EEG54,T8,theta,W4,0.0343992826654235,3548,0.3548645135486451,1.0,0.9247782986295638,0.5225304461121135,0.9118465316098148,1.0,0.9931006899310068,0.7097290270972902,0.99010098990101,False,True,False,False,False
feature,TARGET__OC__MSPSS__EEG58,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3760623401522077,0.5238670174355836,-0.7178584022966278,0.4741228269874656,0.2374602977598149,-1.5836851199967128,0.1156766117141967,0.0364011186373296,0.0326105656882481,0.0037905529490814,0.0039337456927316,0.1763688212653418,-0.1996935188868658,6.145108958892676,EEG58,P7,theta,W4,0.0345495111494009,4555,0.4555544445555444,1.0,0.936442424062965,0.8179154363630071,0.9245162440277712,1.0,0.9931006899310068,0.7972202779722029,0.998100189981002,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG57,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1945495971875884,0.513627442185123,-0.3787757062977728,0.705467615526951,0.4430556487504797,-0.4391087163345366,0.6613061903540723,0.0187123971569083,0.0176376922051434,0.0010747049517648,0.0010951987456593,0.1178858226633805,-0.0766637745242078,6.006338367102975,EEG57,P7,delta,W4,0.0347741004973604,6898,0.6898310168983102,1.0,0.970198685312858,0.9937311736429768,0.9579081617529946,1.0,0.9931006899310068,0.8048028530480286,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG13,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3883490626431018,0.350912807288218,-1.106682499405432,0.2704593002877125,0.2172328369951901,-1.7877088381978847,0.0761349260869185,0.0649906816961389,0.0562490857648013,0.0087415959313376,0.0093492072861853,0.2504752185991747,-0.137873844043927,4.530573484076949,EEG13,F4,delta,W4,0.0347749067907123,2538,0.2538746125387461,1.0,0.9240553659651414,0.7503442623154136,0.9118465316098148,1.0,0.9931006899310068,0.710848915108489,0.9531046895310468,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG10,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3521777552193816,0.4437975308257528,-0.7935550127196547,0.4288895637217746,0.2412625395379252,-1.459728293890486,0.1467586848526272,0.0533221449799649,0.048771373778352,0.0045507712016128,0.0048070958642172,0.2225217745717044,-0.1296559806476772,5.249073750271394,EEG10,F3,theta,W4,0.0347846023678833,4081,0.4081591840815918,1.0,0.936442424062965,0.8856127534210265,0.9245162440277712,1.0,0.9931006899310068,0.7156784321567843,0.9956004399560044,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG18,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3876433992579877,0.6206934237519572,-0.6245327957798672,0.533363944997761,0.5995248217890432,-0.64658440346343,0.5190321883323924,0.0373657287437025,0.0344995681418659,0.0028661606018366,0.0029774138397297,0.1791563665030517,-0.208487032754936,7.298918032074216,EEG18,C3,theta,W4,0.0358267801609531,5022,0.5022497750224978,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9931006899310068,0.6957304269573042,0.9994000599940006,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG22,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1603090581687306,0.4361733548530997,-0.3675351930259968,0.7138129574196785,0.4760475001081908,-0.3367501313047487,0.7368441418499284,0.0358360742561175,0.0348418658187335,0.000994208437384,0.0010311612069669,0.179069851280726,0.0187607931119954,5.1357484844099845,EEG22,C4,theta,W4,0.0364824153601674,6913,0.6913308669133087,1.0,0.970198685312858,0.996296827095842,0.9579081617529946,1.0,0.9931006899310068,0.8051194880511949,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG30,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3082390735410985,0.507207007801548,-0.6077184833804611,0.5444262761094741,0.3621066415712722,-0.8512383871325068,0.3961902876835417,0.0297315563738744,0.0269961270268356,0.0027354293470388,0.0028192500384902,0.1573122808140458,-0.1509267927270526,5.969918405121312,EEG30,P4,theta,W4,0.0367556740163888,5136,0.5136486351364864,1.0,0.936442424062965,0.9594215456082604,0.9275621110455328,1.0,0.9931006899310068,0.8988851114888512,0.9994000599940006,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG53,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3587653279532029,0.454537291865839,-0.7892978956259015,0.4313641559456515,0.2891389682195546,-1.240805866336143,0.2168949933573885,0.0203078285175938,0.0156487478288079,0.0046590806887858,0.0047556577712936,0.1164553439362764,-0.2423099840169265,5.350121594779009,EEG53,T8,delta,W4,0.0369640002416077,3960,0.3960603939606039,1.0,0.936442424062965,0.9094288929128624,0.9245162440277712,1.0,0.9931006899310068,0.7165533446655334,0.9956004399560044,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG1,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1065494601186923,0.3565566815221487,-0.2988289538253224,0.7655440793373794,0.3371316526339202,-0.3160470376668868,0.7524698037441573,0.0134145378462013,0.0127420123327044,0.0006725255134969,0.0006816697988117,0.0948143414184799,-0.0117351187002124,4.933699397736822,EEG1,Fp1,delta,W4,0.0371765040761449,7510,0.7510248975102489,1.0,0.9827782335685468,0.996296827095842,0.9765811739993884,1.0,0.9931006899310068,0.8741125887411259,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG46,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.6732128959900974,0.4540840914390062,-1.4825731812287577,0.1405895442436593,0.2447238078756929,-2.7509088790088407,0.0067847120715781,0.0736638176711251,0.0581210050399799,0.0155428126311452,0.0167788033412119,0.2546325278761035,-0.4185803681139938,5.637891960808746,EEG46,F8,theta,W4,0.037300816525276,1318,0.1318868113188681,1.0,0.9240553659651414,0.1826653250040258,0.9118465316098148,1.0,0.9931006899310068,0.6154717861547179,0.7844215578442156,False,True,False,False,False
feature,TARGET__OC__MSPSS__EEG9,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1166434861415683,0.3540396776826575,-0.3294644456379869,0.7423308571303795,0.3342129861697548,-0.3490094370011173,0.7276425676131745,0.0382702028989686,0.0374733119670743,0.0007968909318942,0.0008286016865614,0.1873332149775291,0.0706897288359608,4.246209620837623,EEG9,F3,delta,W4,0.0373805689785554,7312,0.7312268773122688,1.0,0.9767511278031308,0.996296827095842,0.9668278455173352,1.0,0.9931006899310068,0.9167916541679164,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG38,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3078595242550226,0.4821242859841954,-0.638548053281669,0.5242317756732174,0.502132625681407,-0.6131040058137015,0.540870557389841,0.0495136458925355,0.0465552127374598,0.0029584331550757,0.0031125466896931,0.2143313745461698,-0.0935281497088528,6.155502206433126,EEG38,O2,theta,W4,0.0381984113175509,5012,0.5012498750124987,1.0,0.936442424062965,0.9782461183923752,0.9275621110455328,1.0,0.9931006899310068,0.8771872812718728,0.9992000799920008,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG14,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.6009207291700616,0.4446908015910857,-1.3513225976790872,0.1789211787339712,0.4677522190093204,-1.284698831451375,0.2011645902133161,0.0591282803228758,0.046013011461978,0.0131152688608978,0.0139394867404438,0.2252445113879814,-0.3756762177820801,5.415208489429196,EEG14,F4,theta,W4,0.0385821877448471,1647,0.1647835216478352,1.0,0.9240553659651414,0.9094288929128624,0.9118465316098148,1.0,0.9931006899310068,0.653949989616423,0.8559144085591441,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG2,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.2270351492109538,0.3573115187872178,-0.6353983492655194,0.5262770018489324,0.2419717164305085,-0.9382714333728984,0.3498316346857644,0.0349762196308834,0.0320020969137513,0.0029741227171321,0.0030819165057202,0.1784803785628311,-0.0485547706481227,4.720635491040042,EEG2,Fp1,theta,W4,0.0390269244562189,5060,0.506049395060494,1.0,0.936442424062965,0.9488919985621757,0.9275621110455328,1.0,0.9931006899310068,0.7931373529313736,0.9992000799920008,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG17,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.0707735882965174,0.4801247950198082,-0.147406651417779,0.8830376862818871,0.5350481435887231,-0.1322751777472182,0.8949695939535253,0.0202562657511985,0.0200937575211407,0.0001625082300578,0.0001658680983373,0.1250823959133588,0.0543088076168414,5.6933330415986925,EEG17,C3,delta,W4,0.0392538879333417,8775,0.8775122487751225,1.0,0.9842776757919124,0.996296827095842,0.9811280018494966,1.0,0.9931006899310068,0.9202079792020798,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG21,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.0026683554669659,0.3452968427046898,-0.0077277146413065,0.9938459930206854,0.3995814159360492,-0.006677876799438,0.9946820235071104,0.0195643984297217,0.0195639514889955,4.469407262064351e-07,4.5585933996134893e-07,0.1206274340605041,0.1179590785935382,4.252333436761243,EEG21,C4,delta,W4,0.0394069913028541,9931,0.9931006899310068,1.0,0.9957494258412956,0.9965523916828825,0.9965240958021508,1.0,0.9931006899310068,0.9931006899310068,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG50,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,0.0594535716247306,0.4892954790492269,0.1215085243384175,0.9034744513975184,0.740383331316595,0.0803010671769267,0.9361203559918392,0.0503512491267993,0.0502442192072758,0.0001070299195234,0.0001127047441752,0.2114482108961468,0.2709017825208775,6.296135586156761,EEG50,T7,theta,W4,0.039647610447041,8964,0.8964103589641036,1.0,0.9852069463869568,0.996296827095842,0.9844848848448488,1.0,0.9931006899310068,0.9383061693830616,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG42,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.1029015561890849,0.529085823814268,-0.1944893466380378,0.846094027177547,0.6007837434612667,-0.1712788625009111,0.864268785086057,0.0501391579106552,0.0498648866369451,0.0002742712737101,0.0002887489004251,0.2145146371853809,0.1116130809962959,6.316359809191638,EEG42,F7,theta,W4,0.0403006852011876,8398,0.8398160183981602,1.0,0.9827782335685468,0.996296827095842,0.9805750194211348,1.0,0.9931006899310068,0.9246075392460754,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG26,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.3934631981329177,0.4915606542204151,-0.8004367207886606,0.4249070460622992,0.3253804197960486,-1.209240551043434,0.2287483331458737,0.0291697807866385,0.0244216136397641,0.0047481671468744,0.0048908316334876,0.151661923381378,-0.2418012747515396,5.782178243102653,EEG26,P3,theta,W4,0.0403167916358557,3873,0.3873612638736126,1.0,0.936442424062965,0.9094288929128624,0.9245162440277712,1.0,0.9931006899310068,0.7367929873679299,0.9953004699530048,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG34,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.2848757806987433,0.462474840698636,-0.6159811423868955,0.5389757890049721,0.3482841147077881,-0.8179407807265494,0.4148762679946475,0.0421007252492127,0.039326233851735,0.0027744913974776,0.0028964333418035,0.195806757328663,-0.0890690233700803,5.88551833477173,EEG34,O1,theta,W4,0.0410297253297877,5183,0.5183481651834817,1.0,0.936442424062965,0.9594215456082604,0.9275621110455328,1.0,0.9931006899310068,0.7384897873848979,0.9994000599940006,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG45,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.4657998172086025,0.4750462360373976,-0.9805357497284386,0.3286291289254046,0.3581704610991277,-1.300497578106217,0.1957137010440195,0.0550208914814246,0.0480853914755774,0.0069355000058471,0.0073393156984389,0.223376283153402,-0.2424235340552004,5.982970717319368,EEG45,F8,delta,W4,0.0433332040268562,3047,0.3047695230476952,1.0,0.9240553659651414,0.9094288929128624,0.9118465316098148,1.0,0.9931006899310068,0.9057094290570944,0.9792020797920208,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG33,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.0037404724804881,0.3932117538101978,-0.0095126161520941,0.9924246162827968,0.3375742049763092,-0.0110804452038942,0.9911761215089948,0.0263833685544262,0.0263826960167271,6.72537699086817e-07,6.907623363913465e-07,0.1467600193779356,0.1430195468974474,5.230598583680658,EEG33,O1,delta,W4,0.044927486351673,9922,0.9922007799220078,1.0,0.9957494258412956,0.9965523916828825,0.9965240958021508,1.0,0.9931006899310068,0.9922007799220078,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG49,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,0.2593009782935971,0.4411178756605193,0.5878269564690074,0.5576604010126468,0.7514299711612065,0.3450767047432135,0.7305901427798904,0.0292443517265154,0.0266837759865569,0.0025605757399584,0.0026377139752032,0.1379436591339914,0.3972446374275885,6.291003614690931,EEG49,T7,delta,W4,0.04614990038853,5362,0.5362463753624638,1.0,0.936442424062965,0.996296827095842,0.9275621110455328,1.0,0.9931006899310068,0.7615238476152385,0.9996000399960004,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG25,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,-0.0678224938804467,0.4399199721185241,-0.1541700722379884,0.8777128985940013,0.459812027450992,-0.1475004780897676,0.882963780129381,0.0091948067234703,0.0090150367599057,0.0001797699635646,0.0001814382532353,0.0657020350326448,-0.0021204588478019,5.170587480620191,EEG25,P3,delta,W4,0.0477275509808306,8639,0.8639136086391361,1.0,0.9827782335685468,0.996296827095842,0.9805750194211348,1.0,0.9931006899310068,0.9313376354672224,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG37,OC,MSPSS,MSPSS_total,DRUG_SCREEN_POSITIVE,Tamiz de drogas positivo,binary,1=positivo,none,new_W,135,0,127.0,8.0,135,131,0.0252342442935553,0.3951965403221424,0.0638523917061263,0.9491850910747854,0.3420603223473479,0.07377132816922,0.9413048673347212,0.0386963387378848,0.0386664199745011,2.9918763383651736e-05,3.1123113943382656e-05,0.1825457056995456,0.207779949993101,5.136155482291405,EEG37,O2,delta,W4,0.0480635496317914,9451,0.9451054894510548,1.0,0.9878708920573248,0.996296827095842,0.9844848848448488,1.0,0.9931006899310068,0.967903209679032,1.0,False,False,False,False,False
